token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOI026	0	0	0	d'	d'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	Begin=1.89	_	_	_	_
0-1	BOI026	0	0	1	accordo	accordo	_	_	_	_	_	linguistic	_	none	_	End=2.58	_	_	_	_
1-0	BOR004	1	1	0	>allora<	allora	_	_	_	_	_	linguistic	_	none	_	Begin=3.61	_	Fast=0-6(0)	_	_
1-1	BOR004	1	1	1	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	BOR004	1	1	2	prima	prima	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	BOR004	1	1	3	domanda	domanda	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	BOR004	1	1	4	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	BOR004	1	1	5	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	BOR004	1	1	6	chiedo	chiedo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-7	BOR004	1	1	7	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-8	BOR004	1	1	8	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-9	BOR004	1	1	9	sempre:	sempre	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	_
1-10	BOR004	1	1	10	abitato	abitato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-11	BOR004	1	1	11	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-12	BOR004	1	1	12	bologna:	bologna	_	_	_	_	_	linguistic	_	none	_	_	6x1	_	_	_
1-13	BOR004	1	1	13	[o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(0)
1-14	BOR004	1	1	14	se]	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
1-15	BOR004	1	1	15	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-16	BOR004	1	1	16	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-17	BOR004	1	1	17	trasferita	trasferita	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-18	BOR004	1	1	18	qui	qui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-19	BOR004	1	1	19	<dopo:>,	dopo	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=8.84	3x1	Slow=0-4(0)	_	_
2-0	BOI026	2	2	0	[m:h]	mh	_	_	_	_	_	linguistic	_	none	_	Begin=7.1|End=7.606	0x1	_	_	0-2(0)
3-0	BOI026	3	3	0	allora	allora	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=8.923	_	_	_	_
3-1	BOI026	3	3	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
3-2	BOI026	3	3	2	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	BOI026	3	3	3	<nata>	nata	_	_	_	_	_	linguistic	_	none	_	_	_	Slow=0-4(0)	_	_
3-4	BOI026	3	3	4	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-1(0)	_	_
3-5	BOI026	3	3	5	<BOLOGNA>.	bologna	_	_	_	_	_	linguistic	_	none	Intonation=Falling|Volume=high	End=11.263	_	Slow=0-7(1)	_	_
4-0	BOR004	4	4	0	mhmh	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=11.343|End=11.633	_	_	_	_
5-0	BOI026	5	5	0	e::mh	emh	_	_	_	_	_	linguistic	_	none	_	Begin=11.738	0x2	_	_	_
5-1	BOI026	5	5	1	M:A	ma	_	_	_	_	_	linguistic	_	none	Volume=high	_	0x1	_	_	_
5-2	BOI026	5	5	2	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	BOI026	5	5	3	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-4	BOI026	5	5	4	sempre	sempre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-5	BOI026	5	5	5	vissuto	vissuto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-6	BOI026	5	5	6	<a	a	_	_	_	_	_	linguistic	_	none	_	_	_	Slow=0-1(0)	_	_
5-7	BOI026	5	5	7	bologna>	bologna	_	_	_	_	_	linguistic	_	none	_	End=14.928	_	Slow=0-7(0)	_	_
6-0	BOI026	6	6	0	sono	sono	_	_	_	_	_	linguistic	_	none	_	Begin=15.033	_	_	_	_
6-1	BOI026	6	6	1	<nata>	nata	_	_	_	_	_	linguistic	_	none	_	_	_	Slow=0-4(0)	_	_
6-2	BOI026	6	6	2	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-1(0)	_	_
