token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR031	0	0	0	°okay°	okay	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=1.73|End=2.02	_	_	_	_
1-0	BOR031	1	1	0	allora	allora	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=3.29	_	_	_	_
1-1	BOR031	1	1	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
1-2	BOR031	1	1	2	voi	voi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	BOR031	1	1	3	avete	avete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	BOR031	1	1	4	sempre	sempre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	BOR031	1	1	5	vissuto	vissuto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	BOR031	1	1	6	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-7	BOR031	1	1	7	medicina,	medicina	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=6.34	_	_	_	_
2-0	BOR031	2	2	0	siete:	siete	_	_	_	_	_	linguistic	_	none	_	Begin=6.47	4x1	_	_	_
2-1	BOR031	2	2	1	nati	nati	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	BOR031	2	2	2	qua,	qua	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=7.81	_	_	_	_
3-0	BOR031	3	3	0	e::hm	ehm	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=8.02	0x2	_	_	_
3-1	BOR031	3	3	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
3-2	BOR031	3	3	2	m:h	mh	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
3-3	BOR031	3	3	3	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	BOR031	3	3	4	v~	v~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
3-5	BOR031	3	3	5	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	BOR031	3	3	6	siete:	siete	_	_	_	_	_	linguistic	_	none	_	_	4x1	_	_	_
3-7	BOR031	3	3	7	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-8	BOR031	3	3	8	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-9	BOR031	3	3	9	so	so	_	_	_	_	_	linguistic	_	none	_	End=11.15	_	_	_	_
4-0	BOR031	4	4	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=11.38|End=11.932	_	_	_	_
5-0	BOI115	5	5	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=11.49	_	_	_	_
5-1	BOI115	5	5	1	vado	vado	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	BOI115	5	5	2	io,	io	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=12.29	_	_	_	_
6-0	BOR031	6	6	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=12.33|End=12.7	_	_	_	_
7-0	BOI115	7	7	0	ehm	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=12.66	_	_	_	_
7-1	BOI115	7	7	1	nati	nati	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	BOI115	7	7	2	tutti	tutti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-3	BOI115	7	7	3	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-4	BOI115	7	7	4	due	due	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-5	BOI115	7	7	5	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
